id,date,temperature_2m,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,surface_pressure,relative_humidity_2m,cloud_cover,precipitation_probability,precipitation,snowfall
280,2026-05-05 16:00:00,18.3,3.5057096,8.421995,4.852546,4.899156,176.72958,209.91356,177.58902,177.68633,8.2,13.8455,13.5955,,1002.77136,36.213917,95.0,23.0,0.0,0.0
281,2026-05-05 17:00:00,17.55,2.965215,6.1587334,4.243519,4.205534,174.19337,212.39983,176.55269,177.97868,8.3,13.7455,13.4955,,1002.64996,40.30734,92.0,22.0,0.0,0.0
282,2026-05-05 18:00:00,16.45,2.2945588,4.118252,3.5394356,3.5120647,168.69011,209.0545,174.20729,178.38649,8.3,13.5455,13.3455,,1002.5177,46.509735,85.0,20.0,0.0,0.0
283,2026-05-05 19:00:00,15.25,1.662077,3.1144822,2.8528996,2.917738,158.83867,185.52745,169.6952,179.029,8.2,13.195499,13.0455,,1002.38214,54.010723,77.0,18.0,0.0,0.0
284,2026-05-05 20:00:00,14.15,1.2806249,3.4885528,2.4692335,2.5754716,141.34016,152.70052,161.93944,176.6982,8.1,12.7455,12.6455,,1002.2493,61.47441,71.0,16.0,0.0,0.0
285,2026-05-05 21:00:00,13.35,1.25,4.5254836,2.4665954,2.692429,126.86999,135.0001,155.55606,172.61404,8.0,12.445499,12.445499,,1002.0266,66.77996,69.0,14.0,0.0,0.0
286,2026-05-05 22:00:00,12.9,1.5532224,5.325411,3.1080637,3.5138044,123.17853,124.286934,150.4886,166.15929,7.8,12.445499,12.4955,,1001.8145,68.77074,72.0,12.0,0.0,0.0
287,2026-05-05 23:00:00,12.65,2.1100948,6.0901566,4.246893,5.066233,126.32692,119.511406,147.26479,161.21129,7.5,12.5955,12.695499,,1001.4101,68.25059,79.0,10.0,0.0,0.0
288,2026-05-06 00:00:00,12.5,2.804015,6.603787,5.6195602,6.904947,129.93633,122.00535,145.73262,158.57947,7.2,12.695499,12.7955,,1001.10834,66.369545,88.0,9.0,0.0,0.0
289,2026-05-06 01:00:00,12.4,3.394849,7.2835426,6.8790264,8.603761,133.8066,135.55618,146.192,157.70937,6.9,12.695499,12.7455,,1000.8079,64.096756,95.0,8.0,0.0,0.0
290,2026-05-06 02:00:00,12.3,3.7871492,8.635392,7.6873865,9.852187,137.67549,151.6544,147.47047,158.19853,6.8,12.6455,12.5455,,1000.6065,62.32127,100.0,7.0,0.0,0.0
291,2026-05-06 03:00:00,12.05,3.820013,9.835141,7.86192,10.181211,142.98003,161.01228,150.43974,160.42096,6.8,12.445499,12.2955,,1000.4996,62.262688,100.0,6.0,0.0,0.0
292,2026-05-06 04:00:00,11.65,3.421257,10.220078,7.1369486,9.438117,153.06055,163.51547,157.28555,165.74532,7.1,11.945499,11.7955,,1000.58636,63.926594,93.0,6.0,0.0,0.0
293,2026-05-06 05:00:00,11.05,2.9210446,10.068764,5.9988546,8.078043,173.11838,164.44537,170.69801,176.13934,7.5,11.2955,11.1455,,1000.7658,67.448135,80.0,6.0,0.0,0.0
294,2026-05-06 06:00:00,10.45,2.804015,9.296236,5.149148,6.727757,201.99118,168.2066,193.7608,194.03627,8.1,10.945499,10.7955,,1001.0444,71.670746,64.0,7.0,0.0,0.0
295,2026-05-06 07:00:00,9.95,3.3970575,7.905694,5.2864156,6.2708864,227.38597,182.1747,220.30124,217.95428,8.6,11.195499,11.0455,,1001.4251,75.66003,48.0,8.0,0.0,0.0
296,2026-05-06 08:00:00,9.7,4.273757,7.066117,6.241424,6.767072,241.33614,206.9276,240.08089,238.7491,9.2,11.695499,11.5455,,1001.7145,78.278145,35.0,9.0,0.0,0.0
297,2026-05-06 09:00:00,9.8,4.9862313,7.35527,7.1856833,7.5536075,248.83867,226.10162,249.63437,250.49745,9.7,11.8955,11.695499,,1002.015,78.29342,27.0,10.0,0.0,0.0
298,2026-05-06 10:00:00,10.45,5.440588,7.605919,7.7883635,8.106896,252.89719,230.8696,254.41554,255.87897,10.1,11.3455,11.0955,,1002.2337,74.70692,25.0,12.0,0.0,0.0
299,2026-05-06 11:00:00,11.65,5.736288,7.3756356,8.109464,8.417171,255.35808,229.39879,257.27563,258.8221,10.5,10.445499,10.195499,,1002.5687,68.04343,28.0,15.0,0.0,0.0
300,2026-05-06 12:00:00,13.05,5.884301,6.8767724,8.217143,8.535718,257.73523,229.12769,258.89948,259.9921,10.9,9.8955,9.6455,,1002.90955,61.21367,33.0,17.0,0.0,0.0
301,2026-05-06 13:00:00,14.45,5.854272,5.964059,8.138798,8.429796,259.16995,235.24402,259.88803,260.20624,11.3,9.9955,9.7455,,1003.15094,54.932552,39.0,20.0,0.0,0.0
302,2026-05-06 14:00:00,15.5,5.6885853,4.792703,7.8786316,8.195083,259.8754,246.64441,259.92758,259.57153,11.5,10.445499,10.2455,,1003.2818,50.81213,44.0,22.0,0.0,0.0
303,2026-05-06 15:00:00,16.0,5.3844686,3.765634,7.536667,7.874202,259.83798,259.28693,259.07056,258.40784,11.7,10.8955,10.695499,,1003.3964,49.042274,46.0,24.0,0.0,0.0
304,2026-05-06 16:00:00,15.8,4.8440685,2.6019223,7.0191994,7.47176,258.6901,267.79745,256.97415,256.60748,11.8,11.2955,11.0955,,1003.39014,50.018997,45.0,25.0,0.0,0.0
305,2026-05-06 17:00:00,15.1,4.0388737,1.104536,6.344889,6.9006968,254.93146,275.19434,253.16824,253.77257,11.8,11.695499,11.445499,,1003.26984,53.414085,41.0,24.0,0.0,0.0
306,2026-05-06 18:00:00,14.15,3.184729,0.14142136,5.5552335,6.244514,247.86446,44.999897,246.73227,249.12527,11.7,11.8955,11.695499,,1003.04236,57.98092,37.0,24.0,0.0,0.0
307,2026-05-06 19:00:00,13.0,2.3307724,1.0440307,4.798845,5.5293455,234.60512,106.699326,237.15494,242.28928,11.6,11.8455,11.695499,,1002.8088,63.791256,33.0,24.0,0.0,0.0
308,2026-05-06 20:00:00,12.0,1.7334936,2.0248458,4.1866727,4.8961616,213.23172,122.90524,224.01233,231.97272,11.3,11.6455,11.5455,,1002.4804,69.060524,32.0,23.0,0.0,0.0
309,2026-05-06 21:00:00,11.25,1.607016,2.9154758,3.881621,4.510177,185.35573,120.96369,208.24963,217.87505,10.9,11.3455,11.2955,,1002.15967,72.8177,34.0,22.0,0.0,0.0
310,2026-05-06 22:00:00,10.75,1.7585506,3.8275316,3.8846393,4.4407983,165.17348,109.85531,189.8335,198.83853,10.2,10.945499,10.945499,,1001.7475,74.245926,41.0,21.0,0.0,0.0
311,2026-05-06 23:00:00,10.35,2.059126,4.883646,4.2798815,5.0456815,150.9455,100.619606,171.77336,178.31535,9.2,10.445499,10.5455,,1001.2394,73.919624,53.0,19.0,0.0,0.0
312,2026-05-07 00:00:00,10.05,2.4207437,5.5443664,5.0798917,6.2091765,141.7098,97.253105,157.5572,162.86365,8.1,10.0955,10.2455,,1000.63525,72.8488,66.0,18.0,0.0,0.0
313,2026-05-07 01:00:00,9.8,2.758623,5.5108986,6.031761,7.6512127,136.46873,101.5138,147.7891,153.10384,7.1,9.9955,10.1455,,1000.0328,71.54673,80.0,17.0,0.0,0.0
314,2026-05-07 02:00:00,9.6,3.0777426,5.162364,6.9825554,9.025773,133.02507,111.595375,142.12495,147.52882,6.3,10.0455,10.1455,,999.4319,70.76326,92.0,15.0,0.0,0.0
315,2026-05-07 03:00:00,9.45,3.4383862,4.9739323,7.739049,10.110847,130.87231,120.17343,138.74309,144.7554,5.8,10.2455,10.2955,,998.7334,71.479645,100.0,14.0,0.0,0.0
316,2026-05-07 04:00:00,9.25,3.8418746,5.161395,8.411981,10.917736,128.65984,125.537766,136.72078,143.2857,5.8,10.695499,10.695499,,998.0333,74.23863,100.0,14.0,1.3,0.0
317,2026-05-07 05:00:00,9.1,4.3200116,5.2630787,9.0583935,11.640118,127.00261,128.82983,135.6847,142.59457,6.0,11.2455,11.2455,,997.2358,78.18619,100.0,14.0,1.3,0.0
318,2026-05-07 06:00:00,8.95,4.7605147,4.8795495,9.526873,12.134558,126.027466,134.16977,135.0001,142.6164,6.5,11.695499,11.6455,,996.3387,83.18425,100.0,14.0,1.3,0.0
319,2026-05-07 07:00:00,8.9,5.080354,3.7215588,9.779547,12.302442,126.193306,149.30035,135.21143,143.49847,7.1,12.0455,11.945499,,995.5443,88.483986,100.0,14.0,1.3,0.0
320,2026-05-07 08:00:00,9.1,5.1307898,2.7073975,9.640605,12.083675,127.875046,184.23631,136.93057,145.33444,7.7,12.2455,12.1455,,994.8571,92.19713,100.0,15.0,1.3,0.0
321,2026-05-07 09:00:00,9.5,4.816638,2.842534,9.023826,11.363567,131.63345,230.71062,140.27745,148.52321,8.3,11.9955,11.8955,,994.27496,93.79597,100.0,16.0,1.3,0.0
322,2026-05-07 10:00:00,10.4,4.060788,4.101219,7.8335447,10.04632,142.00122,268.60284,148.58818,155.57939,8.9,10.8455,10.7455,,993.80743,91.96381,99.0,18.0,1.5,0.0
323,2026-05-07 11:00:00,11.75,3.2500002,6.356886,6.4116526,8.438347,165.74994,289.29013,166.18495,169.8754,9.6,9.2955,9.1455,,993.55225,88.13394,98.0,20.0,1.5,0.0
324,2026-05-07 12:00:00,13.3,3.2775753,8.0062475,5.8795757,7.4494753,201.47685,297.52515,193.55379,192.65256,10.3,8.3455,8.1455,,993.3022,82.87163,96.0,22.0,1.5,0.0
325,2026-05-07 13:00:00,14.8,4.2816467,8.112336,6.6591344,7.6939125,227.36629,300.35803,220.64883,217.16455,11.0,8.6455,8.445499,,993.14984,77.73799,94.0,24.0,1.5,0.0
326,2026-05-07 14:00:00,15.9,5.507268,7.2401657,8.02796,8.722295,240.64233,302.59256,237.72438,235.85945,11.6,9.5955,9.3955,,993.0837,73.65214,92.0,26.0,1.5,0.0
327,2026-05-07 15:00:00,16.35,6.2116823,6.463745,9.013429,9.596363,247.77032,304.91946,247.35515,247.26654,12.0,10.2955,10.0955,,993.1962,71.33162,88.0,27.0,1.5,0.0
328,2026-05-07 16:00:00,16.05,6.230971,5.860034,9.162454,9.737866,252.72816,306.67444,254.4929,255.89316,12.3,10.445499,10.2455,,993.48456,70.333496,82.0,27.0,0.0,0.0
329,2026-05-07 17:00:00,15.25,5.7560835,5.2801514,8.697554,9.333792,258.98294,307.30402,262.5832,264.83313,12.6,10.3455,10.0955,,994.05536,69.70978,75.0,27.0,0.0,0.0
330,2026-05-07 18:00:00,14.05,5.0089917,5.1224995,7.967225,8.684793,266.56644,308.65982,272.20255,274.89902,12.7,9.9955,9.7455,,994.61395,69.9438,67.0,26.0,0.0,0.0
331,2026-05-07 19:00:00,12.65,4.224038,5.60803,7.268032,8.123166,276.11542,309.9363,282.57245,285.89755,12.8,9.2455,8.9955,,995.2646,70.625336,59.0,25.0,0.0,0.0
332,2026-05-07 20:00:00,11.3,3.6062446,6.519202,6.7681456,7.7619333,286.92758,311.2685,293.08514,296.0753,12.6,8.195499,7.9954996,,995.91693,71.584885,54.0,23.0,0.0,0.0
333,2026-05-07 21:00:00,10.05,3.2202485,7.1505246,6.4947934,7.611646,295.76926,312.16583,300.19153,303.07068,12.2,7.2454996,7.0955,,996.3734,73.35593,52.0,22.0,0.0,0.0
334,2026-05-07 22:00:00,8.8,2.9090376,7.2180333,6.243093,7.43798,298.76755,312.75424,302.6508,305.80344,11.4,6.5455,6.3954997,,996.7306,76.52544,55.0,21.0,0.0,0.0
335,2026-05-07 23:00:00,7.45,2.5714781,6.9310894,5.837788,7.1507316,296.56497,313.83093,301.0496,305.99835,10.3,5.9455,5.7955,,996.985,80.71166,63.0,20.0,0.0,0.0
